timestamp_stop,shape_id,cls,instance,points
1532402927624,2,58,0,[[-20.339 931.983][-2.169 243.78][-2.424 2.797][167.22 -0.204][197.559 2.661][203.017 -11.931][214.848 6.323][211.203 -1.764][233.152 1.406][252.323 0.882][280.881 1.492][303.136 -0.067][306.577 1.543][374.203 3.238][428.525 -0.119][482.898 -4.119][506.459 2.66][521.542 1.101][540.103 -1.763][560.272 -5.627][572.577 80.984][589.661 77.593][594.797 70.424][592.713 53.813][582.288 16.22][607.542 -5.898][665.17 -0.458][777.339 4.288][714.457 113.068][692.729 132.933][681.084 167.356][666.966 185.476][671.018 191.339][686.271 193.984][699.406 207.848][694.068 231.713][705.983 254.966][725.323 269.271][743.61 284.355][752.086 284.712][760.305 288.881][777.779 290.779][784.61 272.61][799.831 248.27][832.084 233.458][860.338 237.069][899.848 240.068][918.067 254.152][941.593 255.458][958.813 258.847][988.983 263.764][1005.068 267.119][1021.322 270.984][1029.933 277.458][1038.983 298.305][1040.152 309.271][1045.457 303.017][1055.458 301.188][1059.203 311.525][1070.338 306.136][1095.814 300.881][1114.898 291.408][1145.237 292.458][1178.796 314.932][1190.712 329.712][1189.678 329.882][1210.068 338.746][1216.254 350.033][1240.085 343.729][1270.644 336.593][1292.288 324.763][1315.068 313.458][1328.373 263.695][1346.763 253.475][1366.847 231.525][1386.119 214.576][1436.627 232.084][1456.712 207.999][1460.593 178.999][1484.509 167.355][1511.847 153.679][1538.848 143.558][1574.458 140.39][1596.373 133.475][1603.204 179.543][1609.864 179.407][1626.814 923.424]]
1532402927624,3,13,0,[[0.0 1.0][169.0 3.0][162.305 496.475][-1.0 513.0]]
1532402927624,5,13,0,[[1596.0 161.0][1538.0 152.0][1463.61 153.78][1420.0 148.39][1382.78 173.78][1376.0 189.0][1352.0 211.0][1267.0 259.0][1266.0 274.0][1238.0 276.0][1222.0 276.0][1203.0 277.0][1198.0 296.0][1193.0 311.0][1157.0 318.0][1152.0 347.0][1149.0 388.0][1142.0 432.0][1140.0 454.0][1210.0 462.0][1279.0 469.0][1372.0 486.0][1445.0 491.0][1544.0 491.0][1614.729 511.305]]
1532402927624,6,57,0,[[0.0 923.508][-21.034 719.458][-4.254 714.796][250.644 650.677][456.677 597.728][590.983 568.508][667.661 543.897][624.525 509.391][744.915 509.526][975.915 554.203][960.881 489.0][1053.271 491.306][1192.744 511.44][1394.17 554.965][1526.746 589.186][1670.576 616.322][1606.169 908.254][1266.881 904.814]]
1532402927624,7,13,0,[[1511.169 556.695][1505.0 508.0][1401.085 491.0][1407.78 519.695][1405.0 550.0]]
1532402927624,8,13,0,[[437.0 491.0][433.0 471.0][691.0 474.0][694.0 505.0]]
1532402927624,9,7,3,[[1125.0 518.0][1123.0 476.0][1125.0 452.0][1189.0 454.0][1189.0 471.0][1194.0 498.0][1189.0 522.0]]
1532402927624,10,7,2,[[366.0 457.0][376.0 400.0][491.0 401.0][528.0 408.0][530.0 430.0][547.0 445.0][581.0 457.0][583.0 469.0]]
1532402927624,11,7,1,[[179.0 452.0][177.0 410.0][271.0 413.0][291.0 440.0][306.0 455.0]]
1532402927624,12,2,4,[[418.0 474.0][420.0 461.0][433.0 452.0][459.0 449.0][486.0 455.0][496.0 459.0][520.0 466.0][511.0 469.0]]
1532402927624,13,2,2,[[705.0 542.0][693.0 535.0][694.0 501.0][694.0 481.0][713.0 457.0][777.0 455.0][786.0 483.0][784.0 518.0][786.0 538.0]]
1532402927624,14,2,3,[[981.0 501.0][983.0 479.0][993.0 466.0][1015.0 466.0][1023.0 466.0][1031.475 481.22][1027.0 508.0]]
1532402927624,15,2,1,[[1264.305 558.39][1235.0 552.0][1233.0 566.0][1215.0 557.0][1218.0 533.0][1228.0 511.0][1240.0 489.0][1252.0 464.0][1301.0 466.0][1335.0 466.0][1386.0 471.085][1401.0 501.0][1410.085 527.831][1403.0 557.0][1401.0 571.0][1396.0 583.0][1386.0 581.0][1374.0 567.0][1350.0 567.0][1325.0 567.0][1308.0 567.0][1293.0 572.0][1286.0 577.0][1266.0 572.0]]
1532402927624,16,0,3,[[859.0 501.0][854.0 486.0][855.0 464.0][866.0 455.0][869.0 466.0][867.0 483.0][862.0 500.0]]
1532402927624,17,0,2,[[823.0 505.0][820.0 489.0][820.0 479.0][825.0 449.0][835.0 461.0][833.0 489.0][823.0 503.0]]
1532402927624,18,0,1,[[805.0 501.0][808.0 472.0][808.0 450.0][820.0 452.0][815.0 471.0][815.0 489.0][815.0 500.0]]
1532402927624,19,0,4,[[1532.0 518.0][1532.0 493.0][1518.0 484.0][1537.0 474.0][1550.0 479.0][1544.0 493.0][1540.0 515.0][1540.0 523.0]]
1532402927624,20,9,0,[[916.0 438.0][916.0 411.0][936.475 413.085][935.0 438.475]]
1532402927624,21,9,0,[[974.0 391.0][972.0 369.0][989.0 367.0][993.0 389.22]]
1532402927628,1,30,0,[[-1.0 1.0][1601.085 -0.695][1606.475 901.695][-2.695 910.949][0.881 382.797]]
1532402927628,2,58,0,[[-20.339 931.983][-2.169 243.78][-2.424 2.797][167.22 -0.204][197.559 2.661][203.017 -11.931][214.848 6.323][211.203 -1.764][233.152 1.406][252.323 0.882][280.881 1.492][303.136 -0.067][306.577 1.543][374.203 3.238][428.525 -0.119][482.898 -4.119][506.459 2.66][521.542 1.101][540.103 -1.763][560.272 -5.627][563.797 1.96][563.32 -2.895][577.236 3.107][575.152 1.13][591.068 3.049][607.542 -5.898][665.17 -0.458][699.778 1.361][682.262 42.824][648.827 106.592][682.547 143.941][656.722 189.866][641.75 216.217][665.783 229.106][674.528 235.653][682.361 262.445][705.983 254.966][725.323 269.271][743.61 284.355][752.086 284.712][760.305 288.881][777.779 290.779][784.61 272.61][799.831 248.27][832.084 229.068][866.192 223.898][901.311 232.751][918.067 254.152][941.593 255.458][958.813 258.847][988.983 263.764][1005.068 267.119][1021.322 270.984][1029.933 277.458][1041.91 282.207][1048.932 288.783][1055.701 295.7][1055.458 301.188][1059.203 311.525][1070.338 306.136][1095.814 300.881][1114.898 291.408][1145.237 292.458][1178.796 307.615][1190.712 329.712][1192.605 325.492][1210.068 327.039][1232.352 329.545][1240.085 343.729][1270.644 336.593][1292.288 324.763][1315.068 313.458][1328.373 263.695][1346.763 253.475][1366.847 231.525][1386.119 214.576][1436.627 232.084][1456.712 207.999][1460.593 178.999][1484.509 167.355][1511.847 153.679][1538.848 143.558][1574.458 140.39][1596.373 133.475][1603.204 179.543][1609.864 179.407][1626.814 923.424]]
1532402927628,3,13,0,[[1596.0 161.0][1538.0 152.0][1510.439 146.463][1449.268 146.927][1404.731 175.243][1408.195 199.244][1359.317 230.024][1299.195 263.39][1298.195 278.39][1245.317 287.707][1220.537 289.171][1217.634 319.439][1203.854 323.805][1184.22 328.561][1161.39 325.317][1152.0 347.0][1149.0 388.0][1142.0 432.0][1140.0 454.0][1210.0 462.0][1279.0 469.0][1372.0 486.0][1445.0 491.0][1539.61 504.171][1598.631 509.842]]
1532402927628,4,9,0,[[932.0 414.0][954.0 414.0][958.0 440.0][930.0 441.0]]
1532402927628,5,9,0,[[992.0 373.0][1008.0 374.0][1009.0 390.0][992.0 392.0]]
1532402927628,11,2,5,[[594.0 471.0][613.0 456.0][635.0 460.0][652.0 458.0][668.0 463.0][668.0 477.0][633.0 477.0]]
1532402927628,13,7,1,[[379.0 468.0][371.0 475.0][354.0 472.0][351.0 459.0][339.0 458.0][339.0 412.0][500.073 412.317][516.0 421.0][537.0 422.39][570.683 422.927][572.0 468.0][499.0 465.0]]
1532402927628,14,7,2,[[143.0 455.0][149.0 409.0][244.0 412.0][273.0 452.0]]
1532402927628,15,13,0,[[1598.0 578.0][1596.0 522.0][1482.0 509.0][1495.0 567.0]]
1532402927628,17,0,2,[[813.0 506.0][813.0 482.0][819.0 469.0][823.0 481.0][822.0 512.0]]
1532402927628,18,0,4,[[876.0 509.0][872.0 488.0][872.0 465.0][879.0 468.0][883.0 475.0][880.0 510.0]]
1532402927628,19,0,3,[[842.0 504.0][850.0 481.0][847.0 463.0][857.0 460.0][861.0 472.0][857.0 493.0][856.0 507.0]]
1532402927628,20,0,1,[[784.0 503.0][782.0 478.0][785.0 468.0][791.0 482.0][791.0 494.0][793.0 501.0]]
1532402927628,21,57,0,[[0.0 923.508][-21.034 719.458][-4.254 744.064][246.254 669.701][456.677 612.362][590.983 578.752][650.1 559.995][631.842 524.025][741.988 521.233][1005.183 573.227][988.686 500.707][1051.808 497.16][1260.061 518.757][1375.146 562.282][1526.746 589.186][1670.576 616.322][1606.169 908.254][1266.881 904.814]]
1532402927628,6,2,1,[[683.0 548.0][668.0 541.0][665.0 494.0][673.0 465.0][698.0 460.0][766.0 460.0][777.0 493.0][779.317 548.0]]
1532402927628,8,2,4,[[983.0 497.0][984.0 481.0][995.0 474.0][1002.0 474.0][996.0 499.0]]
1532402927628,10,2,6,[[409.0 475.0][400.0 471.0][403.0 462.0][424.0 453.0][446.0 452.0][474.0 462.0][490.0 475.0]]
1532402927628,16,13,0,[[370.0 493.0][368.0 475.0][662.0 480.0][661.0 507.0]]
1532402927628,12,7,3,[[1182.0 531.0][1175.0 528.0][1172.0 501.0][1170.0 458.0][1207.0 460.0][1235.0 458.0][1248.0 478.0][1255.0 497.0][1240.0 513.0][1240.0 531.0]]
1532402927628,7,2,3,[[996.0 507.0][999.0 490.0][1005.0 471.0][1041.0 471.0][1040.0 484.0][1043.0 512.0]]
1532402927628,9,2,2,[[1309.024 570.317][1286.0 578.0][1274.0 570.0][1270.0 544.0][1280.0 510.0][1303.0 494.0][1325.0 481.0][1368.0 469.0][1404.0 477.0][1453.0 480.0][1470.0 496.0][1486.0 531.0][1491.0 573.0][1481.463 598.171][1460.366 600.927][1441.0 585.0][1341.0 585.0][1331.244 582.244]]
1532402927632,1,30,0,[[-1.0 1.0][1601.085 -0.695][1606.475 901.695][-2.695 910.949][0.881 382.797]]
1532402927632,2,58,0,[[1.0 897.0][1.0 2.0][144.0 -1.0][621.0 4.0][636.0 20.0][642.0 30.0][633.0 45.0][605.0 80.0][617.0 100.0][601.0 122.0][602.0 141.0][594.0 163.0][595.0 193.0][611.0 197.0][630.0 206.0][667.0 212.0][686.0 226.0][705.0 234.0][739.0 260.0][781.0 273.0][793.0 260.0][806.0 231.0][820.0 216.0][844.0 199.0][876.0 185.0][910.0 201.0][938.0 219.0][976.0 237.0][1020.0 240.0][1036.0 232.0][1063.0 263.0][1088.0 297.0][1118.0 295.0][1151.0 279.0][1186.0 288.0][1223.0 302.0][1257.0 313.0][1303.0 313.0][1359.0 305.0][1536.0 204.0][1579.0 144.0][1618.415 138.537][1603.317 911.024]]
1532402927632,3,57,0,[[0.0 923.508][-21.034 719.458][-13.034 755.771][240.4 679.945][456.677 619.679][607.081 575.825][612.051 549.751][541.11 510.854][703.939 515.379][1013.963 583.471][1056.003 579.731][988.881 489.843][1211.768 499.733][1353.195 512.526][1551.624 576.015][1670.576 616.322][1606.169 908.254][1266.881 904.814]]
1532402927632,4,13,0,[[1216.0 474.0][1217.0 395.0][1220.0 321.0][1221.0 289.0][1227.0 278.0][1243.0 275.0][1254.0 279.0][1290.0 275.0][1328.0 273.0][1330.0 248.0][1444.0 178.0][1444.0 155.0][1491.0 124.0][1555.0 125.0][1596.0 125.0][1599.0 507.0]]
1532402927632,5,13,0,[[1598.0 588.0][1599.0 507.0][1324.0 488.0][1315.0 526.0]]
1532402927632,7,2,1,[[1423.0 585.0][1416.0 600.0][1394.0 588.0][1384.0 575.0][1355.0 569.0][1350.0 576.0][1333.0 575.0][1325.0 551.0][1337.0 516.0][1347.0 496.0][1372.0 471.0][1441.0 458.0][1472.0 462.0][1535.0 466.0][1560.0 493.0][1573.854 518.683][1575.927 557.0][1576.0 576.0][1567.0 589.0][1560.0 604.0][1546.0 601.0][1530.0 586.0]]
1532402927632,10,2,2,[[1052.0 496.0][1025.0 494.0][1014.0 497.0][1014.0 482.0][1024.0 468.0][1039.0 463.0][1060.0 466.0][1060.0 482.0][1063.0 499.0]]
1532402927632,11,2,3,[[1009.0 485.0][999.0 493.0][999.0 478.0][1005.0 463.0][1020.0 468.0]]
1532402927632,13,2,5,[[604.0 475.0][600.0 459.0][623.0 449.0][638.0 449.0][660.0 453.0][683.0 468.0][674.0 475.0]]
1532402927632,15,7,1,[[1258.39 526.39][1242.927 527.61][1235.0 509.0][1235.0 475.0][1251.0 446.0][1303.0 449.0][1312.0 477.0][1317.0 499.0][1314.0 516.0][1311.0 528.0][1296.0 528.0]]
1532402927632,17,7,2,[[329.0 463.0][321.0 449.0][316.0 434.0][323.0 393.0][414.0 389.0][460.0 393.0][471.0 399.0][487.0 398.0][515.0 402.0][515.0 446.0][506.0 458.0]]
1532402927632,18,7,3,[[100.0 459.0][102.317 405.927][197.0 409.707][220.0 421.0][260.0 433.0][263.0 465.0][256.0 469.0][111.0 463.0]]
1532402927632,12,2,6,[[381.0 478.0][373.0 465.0][380.0 447.0][400.0 447.0][431.0 440.0][452.0 452.0][475.0 466.0][469.0 477.0]]
1532402927632,6,13,0,[[387.0 493.0][393.0 462.0][747.0 475.0][791.0 463.0][800.0 491.0][760.0 509.0]]
1532402927632,14,2,4,[[661.0 542.0][655.0 548.0][643.0 540.0][639.0 535.0][632.0 538.0][626.0 526.0][627.0 493.0][638.0 471.0][645.0 459.0][677.0 452.073][718.537 452.0][746.0 453.0][755.0 490.0][753.0 531.0][753.0 541.0][746.0 548.0][733.0 541.0]]
1532402927632,19,9,0,[[964.0 427.854][965.0 396.0][981.61 397.073][983.0 426.927]]
1532402927632,20,9,0,[[1017.0 383.0][1014.0 351.0][1028.0 351.0][1028.0 384.854]]
1532402927632,21,0,5,[[825.0 503.0][825.0 481.0][825.0 462.0][829.0 459.0][829.0 474.0][831.0 497.0]]
1532402927632,22,0,4,[[842.0 497.0][841.0 475.0][845.0 447.0][854.0 455.0][851.0 466.0][851.0 484.0][853.0 500.0]]
1532402927632,23,0,2,[[886.0 507.0][885.0 485.0][885.0 462.0][891.0 455.0][898.0 458.0][900.0 474.0][895.0 497.0][897.0 504.0]]
1532402927632,25,0,3,[[859.0 507.0][861.0 484.0][860.0 463.0][866.0 449.0][875.0 459.0][875.0 472.0][872.0 490.0][872.0 510.0]]
1532402927632,26,0,1,[[381.0 503.0][383.0 480.0][383.0 459.0][384.0 443.0][392.0 443.0][396.0 450.0][400.0 466.0][396.0 487.0][399.0 504.0]]
1532402927635,1,30,0,[[-1.0 1.0][1601.085 -0.695][1606.475 901.695][-2.695 910.949][0.881 382.797]]
1532402927635,2,58,0,[[-1.463 916.951][-1.0 1.0][525.0 0.0][516.0 16.0][523.0 27.0][523.0 40.0][504.0 48.0][477.0 54.0][482.0 71.0][497.0 74.0][518.0 99.0][531.0 103.0][547.0 112.0][560.0 124.0][572.0 127.0][585.0 140.0][597.0 178.0][611.0 193.0][624.0 196.0][646.0 201.0][677.0 210.0][692.0 223.0][714.0 235.0][741.0 248.0][775.0 267.0][806.0 251.0][813.0 229.0][835.0 213.0][860.0 185.0][886.0 184.0][923.0 200.0][960.0 216.0][983.0 226.0][1022.0 229.0][1058.0 228.0][1081.0 247.0][1094.0 278.0][1112.0 297.0][1123.0 292.0][1147.0 282.0][1170.0 280.0][1197.0 286.0][1227.0 298.0][1248.0 307.0][1276.0 310.0][1308.0 310.0][1355.0 314.0][1532.0 234.0][1598.0 191.0][1604.927 935.976]]
1532402927635,3,13,0,[[1240.0 474.0][1243.0 371.0][1239.0 305.0][1240.0 279.0][1260.0 276.0][1271.0 282.0][1315.0 278.0][1365.0 289.0][1372.0 282.0][1374.0 270.0][1352.0 267.0][1347.0 248.0][1478.0 171.0][1479.0 160.0][1478.0 144.0][1529.0 112.0][1599.0 114.0][1600.0 542.0]]
1532402927635,4,13,0,[[350.39 515.024][346.0 474.0][736.0 482.0][797.0 471.0][806.854 498.927][750.463 519.39]]
1532402927635,5,57,0,[[-7.78 935.902][2.0 778.0][182.537 723.927][398.0 665.0][574.439 601.976][581.463 570.195][547.268 544.976][432.561 538.073][408.976 515.0][715.0 523.0][796.0 544.0][939.0 576.0][1028.0 605.0][1074.0 607.0][1107.0 605.0][1115.0 591.0][1078.0 557.0][1022.0 496.0][1131.0 507.0][1221.0 515.0][1365.0 522.0][1482.0 550.0][1602.0 580.0][1609.634 910.244]]
1532402927635,6,9,0,[[986.0 428.0][988.463 394.39][1007.61 391.927][1010.683 428.463]]
1532402927635,7,9,0,[[1036.0 377.0][1034.0 351.0][1044.0 351.0][1047.0 379.0]]
1532402927635,8,2,1,[[1498.0 591.0][1491.0 600.0][1479.0 605.0][1454.0 586.0][1425.0 579.0][1409.0 576.0][1394.0 579.0][1382.0 578.0][1380.0 557.0][1381.0 526.0][1385.0 516.0][1391.0 509.0][1401.0 499.0][1428.0 478.0][1473.0 465.0][1526.0 465.0][1573.0 465.0][1599.0 468.0][1598.0 601.0][1568.0 592.0][1533.0 595.0]]
1532402927635,10,2,3,[[1040.0 503.0][1033.0 503.0][1031.0 482.0][1046.0 471.073][1066.0 469.0][1074.0 478.0][1081.39 496.073][1078.0 504.0]]
1532402927635,11,2,4,[[1028.0 494.0][1018.0 494.0][1014.927 491.683][1017.0 482.0][1025.0 472.0][1034.0 472.0][1033.0 482.0]]
1532402927635,12,2,5,[[1239.0 509.0][1223.0 507.0][1204.0 506.0][1195.0 506.0][1182.0 504.0][1180.0 488.0][1194.0 477.0][1202.0 465.0][1229.0 465.0][1239.0 471.0][1248.0 484.0][1246.0 503.0]]
1532402927635,13,2,6,[[635.0 554.0][624.0 559.0][616.0 563.0][608.0 551.0][594.0 547.0][586.0 548.0][579.0 540.0][583.0 510.0][583.0 488.0][592.0 480.0][598.0 463.0][626.0 453.0][652.0 453.0][714.0 450.0][725.0 481.0][730.0 516.0][730.0 544.0][721.0 551.0][715.0 561.0][705.0 561.0][702.0 553.0][674.61 552.927]]
1532402927635,14,7,1,[[1331.0 531.0][1322.0 537.0][1308.0 529.0][1308.0 513.0][1300.0 510.0][1302.0 480.0][1303.0 456.0][1377.0 456.0][1382.0 497.0][1382.0 507.0][1377.0 518.0][1378.0 535.0][1356.0 527.463]]
1532402927635,15,7,2,[[73.0 458.0][73.78 397.39][182.0 399.0][212.0 422.0][232.0 437.0][237.0 456.0]]
1532402927635,16,7,3,[[282.0 455.0][287.854 397.927][465.0 403.0][519.0 406.244][545.0 431.0][559.0 458.0][556.0 468.0][538.293 476.39][280.829 468.0]]
1532402927635,9,2,2,[[346.0 471.0][349.0 458.0][371.0 452.0][403.0 449.0][437.0 458.0][452.0 472.0]]
1532402927635,17,0,5,[[902.0 515.0][901.0 488.0][894.0 472.0][902.0 463.0][910.0 458.0][913.0 484.0][911.0 515.0]]
1532402927635,18,0,4,[[873.0 513.0][876.0 481.0][873.0 465.0][882.0 456.0][886.0 466.0][885.0 484.0][885.0 501.0][886.0 510.0]]
1532402927635,19,0,1,[[837.0 500.0][831.0 482.0][829.0 462.0][838.0 460.0][840.0 474.0][840.0 487.0][841.0 501.0]]
1532402927635,20,0,2,[[844.0 526.0][841.0 509.0][844.0 480.0][851.0 471.0][859.0 494.0][853.0 512.0][853.0 526.0]]
1532402927635,21,0,3,[[863.0 506.0][864.0 484.0][864.0 460.0][872.0 458.0][869.0 475.0][867.0 499.0]]
